,team_x,opp,season,toDif,scoreDif,pfDif,blkDif,astDif,drDif,stlDif,orDif,fgpDif,fg3pDif,ftpDif,offRatDif,defRatDif,daynum_x,elo_x,team_y,daynum_y,elo_y,eloDif,predicted
634,1276,1428,2016,-2.42424242423,-2.0606060606,0.0,-2.12121212121,-0.303030303,-3.1818181818,0.15151515151,-1.63636363636,-0.019107368823,0.023688545186,0.022284553735,0.509320351,2.226602964,137,1779,1428,138,1961,-182,0.3740895947
635,1276,1235,2016,-1.83522727273,-7.4195075758,0.1354166667,-2.12784090909,-1.5615530303,-2.8172348485,-0.73200757576,-1.21496212121,-0.036726321039,0.003952800633,0.033097609083,-0.316645354,0.080587483,137,1779,1235,144,1818,-39,0.457574440054
636,1276,1345,2016,-2.21390374333,-3.3110516934,-1.5098039215,-2.55614973262,-2.6185383244,-5.0543672014,1.15953654189,-3.73885918001,-0.006935955068,0.015732608833,-0.00323403566,-2.012718991,8.2273217588,137,1779,1345,136,1882,-103,0.237167753781
637,1276,1371,2016,-4.12121212123,-0.4242424243,-3.0,-2.57575757576,1.4242424242,-3.0,-1.84848484849,-5.00000000001,0.014600524858,0.031623120453,0.073392439525,7.316363676,7.4876908187,137,1779,1371,136,1929,-150,0.460902202248
638,1276,1173,2016,-3.33522727273,1.2367424242,-3.3958333333,-2.34659090909,0.2821969697,-4.5984848485,-0.48200757576,-2.02746212121,0.005230654851,0.037379467917,0.066609267779,7.649733597,8.4853947785,137,1779,1173,137,1782,-3,0.488950433896
639,1276,1403,2016,-2.24046920823,2.03714565,-2.817204301,-2.10263929619,1.9374389052,0.3128054741,-0.4467253177,-2.44379276641,0.01772239312,0.039859657597,-0.006689631839,4.993994451,-0.213526926,137,1779,1403,136,1729,50,0.631264369538
640,1276,1139,2016,-0.49853372433,-6.1564027371,-4.2365591398,-1.26392961877,0.61485826,-0.8484848485,-1.34995112415,-3.54056695991,-0.000884019403,-0.002489572278,0.007768012903,-2.638265521,2.23942393,137,1779,1139,138,1828,-49,0.389436352627
641,1276,1393,2016,-2.39772727273,4.2054924242,-0.8958333333,-1.97159090909,0.9071969697,0.4327651515,-2.66950757576,-3.93371212121,0.038277875892,0.023328919197,0.056323467474,6.356110895,3.560204228,137,1779,1393,152,1851,-72,0.535959679991
642,1276,1211,2016,-1.61647727273,-5.0757575758,-1.9270833333,-0.90909090909,1.0946969697,-4.7547348485,0.42424242424,-2.58996212121,-0.020592564499,0.008020730951,-0.020606723613,-3.447070256,6.1419036565,137,1779,1211,144,1929,-150,0.255075042475
643,1276,1114,2016,-0.49853372433,4.4242424242,-2.5913978494,-0.97360703812,2.0664711632,-0.0420332356,-0.86608015641,-0.83088954056,0.007772971655,-0.002943112729,0.004748730669,3.670425177,9.5285530588,137,1779,1114,138,1767,12,0.398340130078
644,1276,1233,2016,-3.05397727273,-5.1695075758,-3.7708333333,-2.03409090909,-1.8740530303,-2.1609848485,-2.13825757576,-2.71496212121,0.008694930054,0.012060638209,0.02673175474,2.86960741,1.909353684,137,1779,1233,136,1738,41,0.546534336082
645,1276,1201,2016,-0.89772727273,-0.2007575758,-6.5833333333,-1.62784090909,1.9071969697,-1.4422348485,-2.73200757576,-3.55871212121,0.034297179574,0.041150248496,0.043266061559,7.590621787,3.722671494,137,1779,1201,136,1787,-8,0.613162855655
646,1276,1292,2016,-2.20821114373,2.101661779,-4.7849462365,-1.39296187683,1.9374389052,-2.3968719453,-0.83382209189,-2.37927663731,0.015927108209,-0.004561072077,0.132013259461,8.890406081,5.3748254095,137,1779,1292,139,1745,34,0.631340351733
647,1276,1214,2016,-4.13939393943,-0.5424242425,-4.8,-1.57575757576,2.703030303,-3.0818181818,0.19090909091,-6.18787878791,0.046806121901,0.075261305771,0.085018459118,10.280348069,1.672472238,137,1779,1214,136,1533,246,0.777458032108
648,1276,1242,2016,-2.81818181823,-5.8787878788,-3.2424242424,-1.90909090909,-0.4848484848,-2.6363636364,-1.33333333334,-2.66666666671,-0.023908946423,-0.037893582629,0.033012546589,-1.855923973,7.1246118616,137,1779,1242,145,2112,-333,0.233158839943
649,1276,1437,2016,-1.39037433153,-2.5463458111,-1.862745098,-1.32085561497,-1.1773618538,-2.201426025,-1.31105169341,-1.38591800356,-0.002677461037,0.040588136081,-0.03789642623,-0.926003219,9.1816189065,137,1779,1437,154,2079,-300,0.204594475996
650,1276,1274,2016,-0.92897727273,-1.2007575758,-0.8958333333,-1.53409090909,2.1571969697,-0.9109848485,-0.63825757576,-1.80871212121,-0.011870263989,0.01854431255,-0.011500243207,-1.444968669,2.842007514,137,1779,1274,143,1936,-157,0.33995807642
651,1276,1143,2016,-2.48484848483,-0.696969697,-5.0,-2.72727272727,2.0,-4.4848484849,1.30303030303,-3.45454545451,0.003856176777,0.015482775389,0.082801751095,3.569845414,6.0280216739,137,1779,1143,137,1858,-79,0.424422799144
652,1276,1268,2016,-3.11647727273,-1.1070075758,-0.9583333333,-3.28409090909,0.9071969697,-2.0047348485,-0.32575757576,-1.33996212121,-0.020622332292,0.008396085707,-0.021238153267,-0.140295222,3.8694025962,137,1779,1268,143,1858,-79,0.357710087212
653,1276,1112,2016,-3.09090909093,-6.7878787879,-2.5454545454,-2.69696969697,0.4545454545,-4.4545454546,0.51515151515,-3.75757575761,-0.01700858564,0.001591383885,0.016334649014,-1.464043051,6.4564616918,137,1779,1112,136,1881,-102,0.294778425599
654,1276,1234,2016,-0.69208211143,-3.6725317693,-0.5913978494,-2.74780058651,-1.0303030303,-2.3323558162,-1.38220918866,-4.02443792771,0.014307033298,0.001844815888,0.019969105297,0.32506915,4.5233511291,137,1779,1234,139,1755,24,0.38885004189
655,1276,1160,2016,-3.74147727273,-1.0132575758,-3.0520833333,-2.94034090909,1.5009469697,-5.0672348485,0.23674242424,-5.21496212121,0.043535795404,-0.005183979892,0.002301012741,6.850453338,4.3741679967,137,1779,1160,136,1748,31,0.573517101139
656,1276,1163,2016,-1.39037433153,1.0124777183,-2.3333333333,-2.9385026738,1.1167557932,-2.9073083779,-0.2816399287,-1.5918003565,0.005363146205,0.022032449344,-0.047362863407,3.085635672,9.1891181938,137,1779,1163,138,1844,-65,0.331721781664
657,1276,1396,2016,0.57102272727,5.7679924242,-0.4583333333,-1.03409090909,1.4384469697,-1.4109848485,0.08049242424,-3.30871212121,0.060080143578,0.044505488258,0.054901988601,10.0132831,2.646120016,137,1779,1396,137,1766,13,0.660894822036
658,1276,1435,2016,-1.96022727273,-2.3257575758,-3.4583333333,-3.44034090909,0.0321969697,-4.9109848485,1.11174242424,-1.62121212121,0.004211665718,-0.004335547168,0.040182881291,2.383591029,6.2837660225,137,1779,1435,134,1709,70,0.420744422181
659,1276,1455,2016,-0.11143695015,1.2952101661,-4.5591397849,-1.48973607038,0.6471163245,-1.7194525904,-1.83382209189,-3.73411534701,0.031912135869,0.055644254808,0.023453539169,2.744600107,14.1389618009,137,1779,1455,138,1855,-76,0.252792804686
660,1276,1355,2016,-2.01466275663,-1.3822091887,-4.3010752688,-0.03812316715,3.6793743891,-2.2033235582,0.81133919843,-3.28250244381,0.017383026604,0.022615199927,-0.003127825364,1.702014357,2.920176065,137,1779,1355,137,1731,48,0.527708730081
661,1276,1218,2016,-3.43939393943,-2.7090909091,-4.8,-1.80909090909,-0.6636363636,-2.7818181818,-2.30909090909,-2.55454545451,0.005513211926,0.056284809006,0.052987517709,4.149551255,10.2446073018,137,1779,1218,139,1785,-6,0.383987777126
662,1276,1138,2016,-4.09090909093,-2.1818181819,-5.606060606,-1.39393939394,2.4242424242,-2.5757575758,-1.30303030303,-4.21212121211,0.030530452123,0.048981247672,0.029810298103,7.557895377,-0.956026081,137,1779,1138,136,1663,116,0.744022378118
663,1276,1421,2016,-3.43401759533,-0.0596285435,-2.0107526881,-1.1348973607,2.9696969697,-1.3000977517,-3.80156402737,-3.66959921801,0.014416662527,0.061993512489,0.038153806447,8.281541037,6.4845081457,137,1779,1421,137,1559,220,0.641033498887
664,1276,1122,2016,-4.81818181823,-0.3030303031,-1.9696969697,-0.66666666667,2.0909090909,-0.6363636364,-1.48484848485,-3.21212121211,0.005336469779,0.035514205683,0.069036568909,8.246893956,-4.904657701,137,1779,1122,136,1533,246,0.840330869538
665,1276,1332,2016,-1.63636363633,-4.1212121213,-2.3636363636,-3.72727272727,1.3333333333,0.1515151515,-2.18181818182,-3.87878787881,0.001065313407,0.033622553726,0.024378247914,-0.73404403,3.596121562,137,1779,1332,145,2039,-260,0.294112768
666,1276,1328,2016,-3.24147727273,-5.9820075758,-1.1458333333,-3.15909090909,0.4384469697,-3.9422348485,-1.48200757576,-2.83996212121,0.006274992583,-0.041866746698,0.011236737026,0.877538612,5.6054442282,137,1779,1328,152,1988,-209,0.321354422053
667,1276,1401,2016,-2.06684491983,-1.4875222817,-2.4215686274,-1.67379679144,-1.9126559715,-1.9073083779,-1.48752228164,-4.94474153301,0.015376454744,0.033818090995,0.066364325386,2.368628501,7.7480757917,137,1779,1401,143,1897,-118,0.347972643343
668,1276,1181,2016,-0.15151515152,-7.0303030303,-0.9696969697,-2.09090909091,1.4848484849,0.0606060606,-0.9696969697,-4.36363636361,0.005856267359,-0.002698424502,0.016989785283,-5.930498544,-1.392856282,137,1779,1181,143,1871,-92,0.343095513951
669,1276,1124,2016,-3.08522727273,-1.8882575758,-3.7395833333,-1.87784090909,-2.1240530303,0.9327651515,-2.29450757576,-5.68371212121,0.001498279284,0.010568755805,0.011939280232,-0.267727976,0.605381731,137,1779,1124,136,1799,-20,0.485916706554
670,1276,1400,2016,-0.64772727273,3.0804924242,-5.0833333333,-2.28409090909,3.5009469697,0.6202651515,0.26799242424,-3.12121212121,0.033161960631,0.045247886389,0.074384421298,6.248430622,2.399558522,137,1779,1400,137,1801,-22,0.588236103087
671,1276,1333,2016,-1.80606060603,2.4242424242,-4.5666666666,-1.17575757576,1.603030303,0.1848484848,-1.90909090909,-2.68787878791,0.025290770789,0.011426388738,0.05852664925,7.628331736,0.042059623,137,1779,1333,137,1730,49,0.708393181874
672,1276,1386,2016,-0.39037433153,-3.1639928699,-0.362745098,-1.29144385027,-0.1479500891,-4.2896613191,0.27718360071,-2.26827094471,0.010414190152,0.057230584542,0.02659822337,2.67714939,4.3804501395,137,1779,1386,139,1849,-70,0.416224243614
673,1276,1153,2016,-1.33522727273,1.2367424242,0.0416666667,-3.72159090909,-0.4990530303,-1.7234848485,-2.51325757576,-5.62121212121,0.037248749117,0.038932548769,0.035336038513,3.689862069,10.1581543328,137,1779,1153,137,1739,40,0.334813392557
674,1276,1433,2016,-1.71390374333,-2.7816399287,-3.8921568627,-1.73262032085,0.6167557932,-0.701426025,-3.36987522282,-4.62121212121,0.014403144815,0.028245880485,0.049153527973,3.144625987,7.1695406764,137,1779,1433,139,1793,-14,0.426114831407
675,1276,1320,2016,0.0303030303,6.8787878787,0.3333333334,-0.54545454545,3.1212121212,-0.1818181818,-0.36363636364,2.51515151515,0.010450043991,0.0122873662,-0.014827489802,6.888551022,4.8975871695,137,1779,1320,139,1823,-44,0.532816510187
676,1276,1463,2016,-3.75420875423,-0.0572390573,-2.2962962963,-2.42760942761,-0.1043771044,-2.6632996633,-0.16835016835,-5.60269360271,-0.002502325982,0.012909026272,0.072545340838,2.082026738,8.7501149416,137,1779,1463,138,1779,0,0.361672080267
677,1276,1423,2016,-1.70606060603,-3.6424242425,-8.2,-2.07575757576,1.7363636364,-1.2484848485,-1.47575757576,-3.95454545451,0.009740344714,0.04320749507,0.035564591092,3.066137636,2.852981355,137,1779,1423,136,1782,-3,0.53418677036
678,1276,1453,2016,-2.36363636363,-8.7878787879,-4.1515151515,-2.51515151515,1.0909090909,-1.6060606061,-3.84848484849,-4.96969696971,0.020491523056,0.033854260267,0.082069150362,5.512054944,-0.290807511,137,1779,1453,137,1682,97,0.671393651622
679,1276,1167,2016,-2.68652037613,2.6656217345,-5.816091954,-2.97805642633,0.0041797283,-1.5726227795,-2.29989550679,-4.39707419021,0.018288945543,0.038338683491,0.087977439604,8.179485071,10.7439533868,137,1779,1167,137,1654,125,0.509473292024
680,1276,1221,2016,-1.24242424243,9.0909090909,-1.1515151515,-0.42424242424,1.0606060606,2.1818181818,-1.03030303031,-0.27272727273,0.051896062587,0.05683049919,0.046665423654,13.411091493,-3.045779134,137,1779,1221,137,1458,321,0.880283879695
681,1276,1380,2016,-1.59530791793,3.1984359726,-4.0752688172,-1.23167155425,4.6471163245,-1.1065493646,-1.93059628544,-2.28250244381,0.028783452535,0.039456691768,0.065801602881,10.143221639,3.2950426178,137,1779,1380,135,1438,341,0.772524749743
682,1409,1151,2016,-1.3810483871,-0.78125,0.2721774194,-2.07258064516,-0.2590725806,0.435483871,-0.5372983871,-0.8407258065,-0.006668594604,-0.031758897649,-0.054796053074,-3.778113493,1.1102623148,135,1700,1151,136,1725,-25,0.359920485838
683,1409,1392,2016,-0.8602150538,-1.4666666667,1.4763440861,-1.92258064516,-2.5903225806,-1.564516129,0.9064516129,-1.7365591398,-0.032861265404,-0.045973486814,0.008834720744,-4.608518507,3.9984973692,135,1700,1392,136,1708,-8,0.29043106839
684,1409,1372,2016,-1.7649769585,-5.5357142857,-3.2188940092,-0.60829493087,-4.6474654377,2.185483871,-1.55069124424,-0.9389400922,-0.04260387789,-0.045521623283,-0.065858042687,-8.463728245,6.8576357227,135,1700,1372,139,1843,-143,0.187679662927
685,1409,1451,2016,-2.935483871,-0.5161290323,-0.3870967741,-0.64516129032,0.7096774194,-3.5161290322,2.12903225806,1.70967741931,-0.029123526075,-0.031196823596,0.000658913451,-0.253129938,1.8688300827,135,1700,1451,137,1638,62,0.480713852613
686,1409,1192,2016,-2.1935483871,-2.8387096774,-3.8709677419,0.16129032258,-0.3870967741,2.3548387097,-0.54838709678,-0.4516129033,-0.012434289376,-0.035399454481,-0.02106638198,0.855908357,-8.005542505,135,1700,1192,134,1472,228,0.786963270939
687,1409,1195,2016,-1.1935483871,-1.5862068966,-1.9110122358,-1.35706340378,0.8131256953,-3.0300333704,0.66852057842,-1.3515016686,-0.025626511571,-0.016614060258,0.032713857687,0.582984943,-2.003829062,135,1700,1195,136,1534,166,0.612247580393
688,1409,1438,2016,1.41251221896,3.6363636364,1.3460410558,-0.26197458455,-0.6236559139,2.0263929619,1.32160312805,1.1270772238,-0.043142532684,-0.075639682777,-0.076158033103,-8.496915,2.8619970726,135,1700,1438,146,2005,-305,0.182393428371
689,1409,1277,2016,-0.9876660342,-5.7647058824,-1.3785578747,-2.46963946869,-6.84914611,-4.6233396584,2.39468690702,-2.1973434536,-0.039746962827,-0.104298140883,-0.052438890113,-12.261569409,6.0115956156,135,1700,1277,137,2019,-319,0.0983389519948
690,1409,1428,2016,-1.3450635386,-2.4848484848,2.0430107527,-1.53470185728,-1.5630498533,-2.3978494623,1.53372434017,0.58162267835,-0.039939896125,-0.031196823596,-0.039103185988,-5.617559403,-0.799334934,135,1700,1428,138,1961,-261,0.27694685748
691,1409,1235,2016,-0.7560483871,-7.84375,2.1784274194,-1.54133064516,-2.8215725806,-2.033266129,0.6502016129,1.0030241935,-0.057558848341,-0.050932568149,-0.02829013064,-6.443525108,-2.945350415,135,1700,1235,144,1818,-118,0.35090661786
692,1409,1345,2016,-1.1347248577,-3.7352941176,0.5332068312,-1.96963946869,-3.8785578747,-4.2703984819,2.54174573055,-1.5208728653,-0.02776848237,-0.039152759949,-0.064621775383,-8.139598745,5.2013838608,135,1700,1345,136,1882,-182,0.166142647372
693,1409,1371,2016,-3.0420332356,-0.8484848485,-0.9569892473,-1.98924731183,0.1642228739,-2.2160312805,-0.46627565983,-2.7820136853,-0.006232002444,-0.023262248329,0.012004699802,1.189483922,4.4617529207,135,1700,1371,136,1929,-229,0.353964851594
694,1409,1173,2016,-2.2560483871,0.8125,-1.3528225806,-1.76008064516,-0.9778225806,-3.814516129,0.9002016129,0.1905241935,-0.015601872451,-0.017505900865,0.005221528056,1.522853843,5.4594568805,135,1700,1173,137,1782,-82,0.380093676814
695,1409,1403,2016,-1.1612903226,1.6129032258,-0.7741935483,-1.51612903226,0.6774193549,1.0967741936,0.93548387096,-0.2258064517,-0.003110134182,-0.015025711185,-0.068077371562,-1.132885303,-3.239464824,135,1700,1403,136,1729,-29,0.523158326697
696,1409,1139,2016,0.5806451613,-6.5806451613,-2.1935483871,-0.67741935484,-0.6451612903,-0.064516129,0.03225806451,-1.3225806452,-0.021716546705,-0.05737494106,-0.05361972682,-8.765145275,-0.786513968,135,1700,1139,138,1828,-128,0.290155844809
697,1409,1393,2016,-1.3185483871,3.78125,1.1471774194,-1.38508064516,-0.3528225806,1.216733871,-1.2872983871,-1.7157258065,0.01744534859,-0.031556449585,-0.005064272249,0.229231141,0.53426633,135,1700,1393,152,1851,-151,0.425347828651
698,1409,1211,2016,-0.5372983871,-5.5,0.1159274194,-0.32258064516,-0.1653225806,-3.970766129,1.8064516129,-0.3719758065,-0.041425091801,-0.046864637831,-0.081994463336,-9.57395001,3.1159657585,135,1700,1211,144,1929,-229,0.179952273633
699,1409,1114,2016,0.5806451613,4.0,-0.5483870967,-0.38709677419,0.8064516129,0.7419354839,0.51612903225,1.38709677415,-0.013059555647,-0.057828481511,-0.056639009054,-2.456454577,6.5026151608,135,1700,1114,138,1767,-67,0.29789723166
700,1409,1233,2016,-1.9747983871,-5.59375,-1.7278225806,-1.44758064516,-3.1340725806,-1.377016129,-0.7560483871,-0.4969758065,-0.012137597248,-0.042824730573,-0.034655984983,-3.257272344,-1.116584214,135,1700,1233,136,1738,-38,0.435789620141
701,1409,1201,2016,0.1814516129,-0.625,-4.5403225806,-1.04133064516,0.6471774194,-0.658266129,-1.3497983871,-1.3407258065,0.013464652272,-0.013735120286,-0.018121678164,1.463742033,0.696733596,135,1700,1201,136,1787,-87,0.503920321815
702,1409,1292,2016,-1.1290322581,1.6774193548,-2.7419354838,-0.8064516129,0.6774193549,-1.6129032258,0.54838709677,-0.1612903226,-0.004905419093,-0.059446440859,0.070625519738,2.763526327,2.3488875115,135,1700,1292,139,1745,-45,0.523239761138
703,1409,1214,2016,-3.0602150538,-0.9666666667,-2.7569892473,-0.98924731183,1.4430107527,-2.2978494623,1.57311827957,-3.9698924732,0.025973594599,0.020375936989,0.023630719395,4.153468315,-1.35346566,135,1700,1214,136,1533,167,0.691249812831
704,1409,1242,2016,-1.7390029326,-6.303030303,-1.1994134897,-1.32258064516,-1.7448680351,-1.8523949169,0.04887585532,-0.448680352,-0.044741473725,-0.092778951411,-0.028375193134,-7.982803727,4.0986739636,135,1700,1242,145,2112,-412,0.163077636881
705,1409,1437,2016,-0.3111954459,-2.9705882353,0.1802656547,-0.73434535104,-2.4373814041,-1.4174573055,0.07115749525,0.83206831115,-0.023509988339,-0.014297232701,-0.099284165953,-7.052882973,6.1556810085,135,1700,1437,154,2079,-379,0.141514525298
706,1409,1274,2016,0.1502016129,-1.625,1.1471774194,-0.94758064516,0.8971774194,-0.127016129,0.7439516129,0.4092741935,-0.032702791291,-0.036341056232,-0.07288798293,-7.571848423,-0.183930384,135,1700,1274,143,1936,-236,0.248164405954
707,1409,1143,2016,-1.4056695992,-1.1212121212,-2.9569892473,-2.14076246334,0.7399804497,-3.7008797654,2.68523949169,-1.2365591398,-0.016976350525,-0.039402593393,0.021414011372,-2.55703434,3.0020837759,135,1700,1143,137,1858,-158,0.320910990441
708,1409,1268,2016,-2.0372983871,-1.53125,1.0846774194,-2.69758064516,-0.3528225806,-1.220766129,1.0564516129,0.8780241935,-0.041454859594,-0.046489283075,-0.08262589299,-6.267174976,0.8434646982,135,1700,1268,143,1858,-158,0.263033292534
709,1409,1112,2016,-2.0117302053,-7.2121212121,-0.5024437927,-2.11045943304,-0.8054740958,-3.6705767351,1.89736070381,-1.5395894429,-0.037841112942,-0.053293984897,-0.045053090709,-7.590922805,3.4305237938,135,1700,1112,136,1881,-181,0.211278978201
710,1409,1234,2016,0.3870967742,-4.0967741935,1.4516129033,-2.16129032258,-2.2903225806,-1.5483870967,0.0,-1.806451613,-0.006525494004,-0.053040552894,-0.041418634426,-5.801810604,1.4974132311,135,1700,1234,139,1755,-55,0.28964809655
711,1409,1160,2016,-2.6622983871,-1.4375,-1.0090725806,-2.35383064516,0.2409274194,-4.283266129,1.6189516129,-2.9969758065,0.022703268102,-0.060069348674,-0.059086726982,0.723573584,1.3482300987,135,1700,1160,136,1748,-48,0.462885967986
712,1409,1163,2016,-0.3111954459,0.5882352941,-0.2903225806,-2.35199240987,-0.1432637571,-2.1233396584,1.10056925996,0.62618595821,-0.015469381097,-0.032852919438,-0.10875060313,-3.041244082,6.1631802958,135,1700,1163,138,1844,-144,0.241338873533
713,1409,1396,2016,1.6502016129,5.34375,1.5846774194,-0.44758064516,0.1784274194,-0.627016129,1.4627016129,-1.0907258065,0.039247616276,-0.010379880524,-0.006485751122,3.886403346,-0.379817882,135,1700,1396,137,1766,-66,0.555356945343
714,1409,1435,2016,-0.8810483871,-2.75,-1.4153225806,-2.85383064516,-1.2278225806,-4.127016129,2.4939516129,0.5967741935,-0.016620861584,-0.05922091595,-0.021204858432,-3.743288725,3.2578281245,135,1700,1435,134,1709,-9,0.317634651225
715,1409,1455,2016,0.96774193548,0.8709677419,-2.5161290322,-0.90322580645,-0.6129032258,-0.9354838709,-0.45161290323,-1.5161290323,0.011079608567,0.000758886026,-0.037934200554,-3.382279647,11.1130239029,135,1700,1455,138,1855,-155,0.178181409759
716,1409,1355,2016,-0.935483871,-1.8064516129,-2.2580645161,0.54838709678,2.4193548388,-1.4193548387,2.19354838709,-1.0645161291,-0.003449500698,-0.032270168855,-0.064515565087,-4.424865397,-0.105761833,135,1700,1355,137,1731,-31,0.417268512191
717,1409,1218,2016,-2.3602150538,-3.1333333333,-2.7569892473,-1.22258064516,-1.9236559139,-1.9978494623,-0.92688172043,-0.3365591398,-0.015319315376,0.001399440224,-0.008400222014,-1.977328499,7.2186694038,135,1700,1218,139,1785,-85,0.285446906708
718,1409,1138,2016,-3.0117302053,-2.6060606061,-3.5630498533,-0.80742913001,1.1642228739,-1.7917888563,0.07917888563,-1.9941348974,0.009697924821,-0.00590412111,-0.03157744162,1.431015623,-3.981963979,135,1700,1138,136,1663,37,0.650681443524
719,1409,1421,2016,-2.3548387097,-0.4838709677,0.0322580646,-0.54838709677,1.7096774194,-0.5161290322,-2.41935483871,-1.4516129033,-0.006415864775,0.007108143707,-0.023233933276,2.154661283,3.4585702477,135,1700,1421,137,1559,141,0.533675808015
720,1409,1122,2016,-3.7390029326,-0.7272727273,0.073313783,-0.08015640274,0.8308895406,0.1476050831,-0.10263929619,-0.9941348974,-0.015496057523,-0.019371163099,0.007648829186,2.120014202,-7.930595599,135,1700,1122,136,1533,167,0.771314198191
721,1409,1332,2016,-0.5571847507,-4.5454545455,-0.3206256109,-3.14076246334,0.073313783,0.935483871,-0.79960899316,-1.6608015641,-0.019767213895,-0.021262815056,-0.037009491809,-6.860923784,0.570183664,135,1700,1332,145,2039,-339,0.210745528825
722,1409,1328,2016,-2.1622983871,-6.40625,0.8971774194,-2.57258064516,-0.8215725806,-3.158266129,-0.0997983871,-0.6219758065,-0.014557534719,-0.09675211548,-0.050151002697,-5.249341142,2.5795063302,135,1700,1328,152,1988,-288,0.232812190384
723,1409,1401,2016,-0.9876660342,-1.9117647059,-0.3785578747,-1.08728652751,-3.1726755218,-1.1233396584,-0.10531309298,-2.7267552183,-0.005456072558,-0.021067277787,0.004976585663,-3.758251253,4.7221378937,135,1700,1401,143,1897,-197,0.254850489371
724,1409,1181,2016,0.92766373411,-7.4545454545,1.073313783,-1.50439882698,0.2248289346,0.8445747801,0.41251221896,-2.1456500489,-0.014976259943,-0.057583793284,-0.04439795444,-12.057378298,-4.41879418,135,1700,1181,143,1871,-171,0.250776557355
725,1409,1124,2016,-2.0060483871,-2.3125,-1.6965725806,-1.29133064516,-3.3840725806,1.716733871,-0.9122983871,-3.4657258065,-0.019334248018,-0.044316612977,-0.049448459491,-6.39460773,-2.420556167,135,1700,1124,136,1799,-99,0.377236798075
726,1409,1400,2016,0.4314516129,2.65625,-3.0403225806,-1.69758064516,2.2409274194,1.404233871,1.6502016129,-0.9032258065,0.012329433329,-0.009637482393,0.012996681575,0.121550868,-0.626379376,135,1700,1400,137,1801,-101,0.477947593421
727,1409,1333,2016,-0.7268817204,2.0,-2.5236559139,-0.58924731183,0.3430107527,0.9688172043,-0.52688172043,-0.4698924732,0.004458243487,-0.043458980044,-0.002861090473,1.501451982,-2.983878275,135,1700,1333,137,1730,-30,0.608889749791
728,1409,1386,2016,0.6888045541,-3.5882352941,1.6802656547,-0.70493358634,-1.4079696394,-3.5056925996,1.65939278937,-0.05028463,-0.01041833715,0.00234521576,-0.034789516353,-3.449730364,1.3545122415,135,1700,1386,139,1849,-149,0.313622455508
729,1409,1153,2016,-0.2560483871,0.8125,2.0846774194,-3.13508064516,-1.7590725806,-0.939516129,-1.1310483871,-3.4032258065,0.016416221815,-0.015952820013,-0.02605170121,-2.437017685,7.1322164348,135,1700,1153,137,1739,-39,0.24389555378
730,1409,1433,2016,-0.6347248577,-3.2058823529,-1.84914611,-1.14611005692,-0.6432637571,0.0825426945,-1.98766603416,-2.4032258065,-0.006429382487,-0.026639488297,-0.01223421175,-2.982253767,4.1436027784,135,1700,1433,139,1793,-93,0.322421519654
731,1409,1320,2016,1.10948191593,6.4545454545,2.3763440861,0.04105571848,1.8611925709,0.6021505377,1.01857282502,4.73313782986,-0.010382483311,-0.042598002582,-0.076215229525,0.761671268,1.8716492715,135,1700,1320,139,1823,-123,0.422263060027
732,1409,1463,2016,-2.6750298686,-0.4814814815,-0.2532855436,-1.84109916368,-1.3643966547,-1.8793309438,1.21385902031,-3.384707288,-0.023334853284,-0.04197634251,0.011157601115,-4.044853016,5.7241770436,135,1700,1463,138,1779,-79,0.266381556161
733,1409,1423,2016,-0.6268817204,-4.0666666667,-6.1569892473,-1.48924731183,0.4763440861,-0.464516129,-0.0935483871,-1.7365591398,-0.011092182588,-0.011677873712,-0.025823148631,-3.060742118,-0.172956543,135,1700,1423,136,1782,-82,0.423606800756
734,1409,1453,2016,-1.284457478,-9.2121212121,-2.1085043988,-1.92864125122,-0.1691104594,-0.8220918866,-2.46627565983,-2.751710655,-0.000341004246,-0.021031108515,0.020681410639,-0.61482481,-3.316745409,135,1700,1453,137,1682,18,0.566982410359
735,1409,1167,2016,-1.6073414905,2.2413793103,-3.7730812013,-2.3915461624,-1.255839822,-0.78865406,-0.91768631813,-2.1790878755,-0.002543581759,-0.016546685291,0.026589699881,2.052605317,7.7180154888,135,1700,1167,137,1654,46,0.399620293345
736,1409,1221,2016,-0.1632453568,8.6666666667,0.8914956012,0.16226783969,-0.1994134897,2.9657869013,0.35190615835,1.94525904198,0.031063535285,0.001945130408,-0.014722316069,7.284211739,-6.071717032,135,1700,1221,137,1458,242,0.824939149792
737,1409,1380,2016,-0.5161290323,2.7741935484,-2.0322580645,-0.64516129032,3.3870967742,-0.3225806451,-0.54838709678,-0.0645161291,0.007950925233,-0.015428677014,0.004413863158,4.016341885,0.2691047198,135,1700,1380,135,1438,262,0.685179331454
738,1151,1392,2016,0.5208333333,-0.6854166667,1.2041666667,0.15,-2.33125,-2.0,1.44375,-0.8958333333,-0.0261926708,-0.014214589165,0.063630773818,-0.830405014,2.8882350544,136,1725,1392,136,1708,17,0.422041881897
739,1151,1372,2016,-0.3839285714,-4.7544642857,-3.4910714286,1.46428571429,-4.3883928571,1.75,-1.01339285714,-0.0982142857,-0.035935283286,-0.013762725634,-0.011061989613,-4.685614752,5.7473734079,136,1725,1372,139,1843,-118,0.291881481743
